1	SKU ID	SKU_CODE	SKU INTLNAME	SKU LOCALNAME	SKU PRICE	PRD ID	PRD INTLNAME	PRD LOCALNAME	PRD SHORTDESC	LIN ID	FRANCHISEEN	FRANCHISECH	PCT ID CATEGORY	CATEGORYEN	CATEGORYCH	PCT ID ROUTINE	ROUTINEEN	ROUTINECH	备注	产品形式	功能系列	名称系列	二级分类	三级级分类	商品层-带作用系列	规范SKU名-规格	规格（ml）		产品组合明细	店铺
LH30025	44080	LH30025	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		Excellence KIT	染发	染发	卓韵霜4.20-经典	卓韵霜4.20-经典-172ml	172ml		0	美发
LH30025Y	42442	LH30025Y	DUMMY	卓韵霜3盒 4.2号-深赤褐    红色	0	1115	卓韵霜多盒-经典	卓韵霜多盒-经典	0	297	Excellence KIT	卓韵霜-经典	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	套装		Excellence KIT	染发	染发	卓韵霜4.20-3盒-深赤褐-经典	卓韵霜4.2-3盒-深赤褐-经典	3盒			美发
LH30026	44641	LH30026	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		Excellence KIT	染发	染发	卓韵霜4.25-经典	卓韵霜4.25-经典-172ml	172ml		0	美发
LH30026Y	42419	LH30026Y	DUMMY	卓韵霜3盒 4.25号-紫红褐棕    红色	0	1115	卓韵霜多盒-经典	卓韵霜多盒-经典	0	297	Excellence KIT	卓韵霜-经典	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	套装		Excellence KIT	染发	染发	卓韵霜4.25-3盒-紫红褐棕-经典	卓韵霜4.25-3盒-紫红褐棕-经典	3盒			美发
LH30027	45022	LH30027	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		Excellence KIT	染发	染发	卓韵霜4.26-经典	卓韵霜4.26-经典-172ml	172ml		0	美发
LH30027Y	43708	LH30027Y	DUMMY	卓韵霜3盒 4.26号-紫棕    红色	0	1115	卓韵霜多盒-经典	卓韵霜多盒-经典	0	297	Excellence KIT	卓韵霜-经典	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	套装		Excellence KIT	染发	染发	卓韵霜4.26-3盒-紫棕-经典	卓韵霜4.26-3盒-紫棕-经典	3盒			美发
LH30028	43691	LH30028	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		Excellence KIT	染发	染发	卓韵霜4.35-经典	卓韵霜4.35-经典-172ml	172ml		0	美发
LH30028Y	44244	LH30028Y	DUMMY	卓韵霜3盒 4.35号-金红褐棕    红色	0	1115	卓韵霜多盒-经典	卓韵霜多盒-经典	0	297	Excellence KIT	卓韵霜-经典	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	套装		Excellence KIT	染发	染发	卓韵霜4.35-3盒-金红褐棕-经典	卓韵霜4.35-3盒-金红褐棕-经典	3盒			美发
LH30029	43468	LH30029	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		Excellence KIT	染发	染发	卓韵霜4.45-经典	卓韵霜4.45-经典-172ml	172ml		0	美发
LH30029Y	43725	LH30029Y	DUMMY	卓韵霜3盒 4.45号-红铜棕色    红色	0	1115	卓韵霜多盒-经典	卓韵霜多盒-经典	0	297	Excellence KIT	卓韵霜-经典	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	套装		Excellence KIT	染发	染发	卓韵霜4.45-3盒-红铜棕色-经典	卓韵霜4.45-3盒-红铜棕色-经典	3盒			美发
LH30030	44110	LH30030	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		Excellence KIT	染发	染发	卓韵霜5.15-经典	卓韵霜5.15-经典-172ml	172ml		0	美发
LH30030Y	42471	LH30030Y	DUMMY	卓韵霜3盒 5.15号-灰红褐浅棕    红色	0	1115	卓韵霜多盒-经典	卓韵霜多盒-经典	0	297	Excellence KIT	卓韵霜-经典	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	套装		Excellence KIT	染发	染发	卓韵霜5.15-3盒-灰红褐浅棕-经典	卓韵霜5.15-3盒-灰红褐浅棕-经典	3盒			美发
LH30031	44488	LH30031	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		Excellence KIT	染发	染发	卓韵霜5.25-经典	卓韵霜5.25-经典-172ml	172ml		0	美发
LH30031Y	43617	LH30031Y	DUMMY	卓韵霜3盒 5.25号-紫红褐浅棕    红色	0	1115	卓韵霜多盒-经典	卓韵霜多盒-经典	0	297	Excellence KIT	卓韵霜-经典	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	套装		Excellence KIT	染发	染发	卓韵霜5.25-3盒-紫红褐浅棕-经典	卓韵霜5.25-3盒-紫红褐浅棕-经典	3盒			美发
LH30032	44326	LH30032	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		Excellence KIT	染发	染发	卓韵霜5.4-经典	卓韵霜5.4-经典-172ml	172ml		0	美发
LH30032Y	42592	LH30032Y	DUMMY	卓韵霜3盒 5.4号-浅铜棕    红色	0	1115	卓韵霜多盒-经典	卓韵霜多盒-经典	0	297	Excellence KIT	卓韵霜-经典	5	Hair Color	染发产品	5	Hair Color	染发产品	ok	套装		Excellence KIT	染发	染发	卓韵霜5.4-3盒-浅铜棕-经典	卓韵霜5.4-3盒-浅铜棕-经典	3盒			美发
LH30033	42399	LH30033	DUMMY	多效修复洗护套装-1.8L-修复无硅	0	1093	多效修复洗护套装-1.8L-修复无硅	多效修复洗护套装-1.8L-修复无硅	0	1031	Multi Repair	多效修复	8	Hair Care	Hair Care	34	Hair Care	Hair Care	ok	套装		多效修复	洗护套装	洗护套装	多效修复洗护套装-1.8L-3件套-修复无硅	多效修复洗护套装-1.8L-3件套-修复无硅	3件套		 700ml*2修复无硅洗发露+400ml修复润发乳	美发
LH30034	43284	LH30034	DUMMY	多效修复洗护套装-1.2L-去屑	0	1089	多效修复洗护套装-1.2L-去屑	多效修复洗护套装-1.2L-去屑	0	1031	Multi Repair	多效修复	8	Hair Care	Hair Care	34	Hair Care	Hair Care	ok	套装		多效修复	洗护套装	洗护套装	多效修复洗护套装-1.2L-3件套-去屑	多效修复洗护套装-1.2L-3件套-去屑	3件套		多效修复去屑洗发露400ml*2+多效修复润发乳400ml	美发
LH30035	42430	LH30035	DUMMY	多效修复洗护套装-1.8L-去屑	0	1092	多效修复洗护套装-1.8L-去屑	多效修复洗护套装-1.8L-去屑	0	1031	Multi Repair	多效修复	8	Hair Care	Hair Care	34	Hair Care	Hair Care	ok	套装		多效修复	洗护套装	洗护套装	多效修复洗护套装-1.8L-3件套-去屑	多效修复洗护套装-1.8L-3件套-去屑	3件套		700ml*2多效修复去屑洗发露+400ml多效修复润发乳	美发
LH30036	42978	LH30036	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		Excellence KIT	染发	染发	卓韵霜5.65-经典	卓韵霜5.65-经典	-		0	美发
LH30037R	44962	LH30037R	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		茶植萃	洗发	洗发	茶树植萃去屑1分钟头皮深层净彻凝胶	茶树植萃去屑1分钟头皮深层净彻凝胶-15ml	15ml			美发
LH30038	48100	LH30038	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		Excellence KIT	染发	染发	卓韵霜3.6-3盒-经典	卓韵霜3.6-3盒-经典	3盒		0	美发
LH30045	44041	LH30045	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		多效修复	洗护套装	洗护套装	多效修复洗护套装-1.1L-2件套-去屑	多效修复洗护套装-1.1L-2件套-去屑	2件套		多效修复去屑洗发露700ml+多效修复润发乳400ml	美发
LH30046	44768	LH30046	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		角质顺滑	洗护套装	洗护套装	角质顺滑洗护套装-1.1L-2件套-去屑	角质顺滑洗护套装-1.1L-2件套-去屑	2件套		角质顺滑去屑洗发露700ml+欧莱雅角质顺滑润发乳 400ml	美发
LH30047	44757	LH30047	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		可丝莹	染发	染发	可丝莹温和染发霜200	可丝莹温和染发霜200-160ml	160ml		160ml	美发
LH30048	43735	LH30048	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		可丝莹	染发	染发	可丝莹温和染发霜300	可丝莹温和染发霜300-100ml	100ml		100ml	美发
LH30049	44826	LH30049	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		可丝莹	染发	染发	可丝莹温和染发霜323	可丝莹温和染发霜323-160ml	160ml		160ml	美发
LH30050	44764	LH30050	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		可丝莹	染发	染发	可丝莹温和染发霜415	可丝莹温和染发霜415-100ml	100ml		100ml	美发
LH30051	45405	LH30051	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		可丝莹	染发	染发	可丝莹温和染发霜645	可丝莹温和染发霜645			0	美发
LH30052	43773	LH30052	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		可丝莹	染发	染发	可丝莹温和染发霜426	可丝莹温和染发霜426			0	美发
LH30053	43679	LH30053	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		可丝莹	染发	染发	可丝莹温和染发霜426	可丝莹温和染发霜426			0	美发
LH30054	43567	LH30054	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		可丝莹	染发	染发	可丝莹温和染发霜1013	可丝莹温和染发霜1013	-		0	美发
LH30055	44057	LH30055	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		可丝莹	染发	染发	可丝莹温和染发霜1021	可丝莹温和染发霜1021	-		0	美发
LH30061	44284	LH30061	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		茶植萃	洗护套装	洗护套装	茶树植萃洗护套装-1.1L-2件套-去屑净油	茶树植萃洗护套装-1.1L-2件套-去屑净油	2件套		欧莱雅茶树植萃去屑净油洗发露 700ml+欧莱雅茶树植萃去屑润发乳 400ml	美发
LH30062	43046	LH30062	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		茶植萃	洗护套装	洗护套装	茶树植萃洗护套装-1.1L-2件套-去屑舒缓	茶树植萃洗护套装-1.1L-2件套-去屑舒缓	2件套		欧莱雅茶树植萃去屑舒缓洗发露 700ml+欧莱雅茶树植萃去屑润发乳 400ml	美发
LH30063	44836	LH30063	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		茶植萃	洗护套装	洗护套装	茶树植萃洗护套装-1.1L-2件套-去屑滋养	茶树植萃洗护套装-1.1L-2件套-去屑滋养	2件套		欧莱雅茶树植萃去屑滋养洗发露 700ml+欧莱雅茶树植萃去屑润发乳 400ml	美发
LH30064	44469	LH30064	DUMMY	ON 洗发套装-1.2L	0	1065	ON 洗发套装-1.2L	ON 洗发套装-1.2L	0	1027	Argan Nourish	精油润养	8	Hair Care	Hair Care	34	Hair Care	Hair Care	ok	套装		ON	洗发	洗发	精油润养洗发套装-1.2L-3盒	精油润养洗发套装-1.2L-3盒	3盒		ON洗发露400ml*3	美发
LH30065	42420	LH30065	DUMMY	茶植萃洗护套装-1.4L-去屑净油	0	1085	茶植萃洗护套装-1.4L-去屑净油	茶植萃洗护套装-1.4L-去屑净油	0	1060	PHYTO CLEAR	茶树植萃去屑	8	Hair Care	Hair Care	34	Hair Care	Hair Care	ok	套装		茶植萃	洗护套装	洗护套装	茶树植萃洗护套装-1.4L-3件套-去屑净油	茶树植萃洗护套装-1.4L-3件套-去屑净油	3件套		500ml*2净油洗发露+400ml润发乳	美发
LH30066	43721	LH30066	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		奇妙补色	染发	染发	奇妙补色-自然黑色	奇妙补色-自然黑色-75ml	75ml		0	美发
LH30067	44464	LH30067	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		奇妙补色	染发	染发	奇妙补色-自然深棕色	奇妙补色-自然深棕色-75ml	75ml		0	美发
LH30068	43930	LH30068	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		奇妙补色	染发	染发	奇妙补色-自然棕色	奇妙补色-自然棕色-75ml	75ml		0	美发
LH30069	43777	LH30069	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		透明质酸	洗发	洗发	透明质酸水润去屑洗发露	透明质酸水润去屑洗发露-700ml	700ml		700ml	美发
LH30070	42443	LH30070	DUMMY	ON 洗护套装-1.4L	0	1072	ON 洗护套装-1.4L	ON 洗护套装-1.4L	0	1027	Argan Nourish	精油润养	8	Hair Care	Hair Care	34	Hair Care	Hair Care	ok	套装		ON	洗护套装	洗护套装	精油润养洗护套装-1.4L-3件套	精油润养洗护套装-1.4L-3件套	3件套		500ml*2ON洗发露+400mlON润发乳	美发
LH30071	47596	LH30071	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		Steam Mask	护发	发膜	蒸汽发膜-奇焕垂顺	蒸汽发膜-2盒-奇焕垂顺	2盒		0	美发
LH30084	46394	LH30084	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		Steam Mask	护发	发膜	蒸汽发膜-奇焕炫亮	蒸汽发膜-1盒-奇焕炫亮	1盒		0	美发
LH30100	44913	LH30100	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		茶植萃	洗发	洗发	茶树植萃去屑1分钟头皮深层净彻凝胶	茶树植萃去屑1分钟头皮深层净彻凝胶-15ml	15ml			美发
LH30200	43315	LH30200	DUMMY	EO 双支  小金瓶+小红瓶	0	1061	EO双支	EO双支	0	1032	Extraordinary Oil	Extraordinary Oil	8	Hair Care	Hair Care	34	Hair Care	Hair Care	ok	套装		EO	护发	精油	奇焕精油-双支-小金瓶+小红瓶	奇焕精油-双支-小金瓶+小红瓶	2盒			美发
LH30201	43459	LH30201	DUMMY	EO 双支  小金瓶*2	0	1061	EO双支	EO双支	0	1032	Extraordinary Oil	Extraordinary Oil	8	Hair Care	Hair Care	34	Hair Care	Hair Care	ok	套装		EO	护发	精油	奇焕精油-双支-小金瓶*2	奇焕精油-双支-小金瓶*2	2盒			美发
LH30202	43024	LH30202	DUMMY	EO 双支  小红瓶*2	0	1061	EO双支	EO双支	0	1032	Extraordinary Oil	Extraordinary Oil	8	Hair Care	Hair Care	34	Hair Care	Hair Care	ok	套装		EO	护发	精油	奇焕精油-双支-小红瓶*2	奇焕精油-双支-小红瓶*2	2盒			美发
LH30203		LH30203		EO 双支  小金瓶+小红瓶	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	ok	套装		EO	护发	精油	奇焕精油-双支-小金瓶+小红瓶	奇焕精油-双支-小金瓶+小红瓶	2盒			美发
LH30204		LH30204		欧莱雅美发小金2只套包	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	ok	套装		EO	护发	精油	奇焕精油-双支-小金瓶*2	奇焕精油-双支-小金瓶*2	2盒			美发
LH30205		LH30205		小红瓶2只套装	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	ok	套装		EO	护发	精油	奇焕精油-双支-小红瓶*2	奇焕精油-双支-小红瓶*2	2盒			美发
LH30206	43515	LH30206	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		EOC	洗护套装	洗护套装	奇焕精油洗护套装-0.88L-2件套-奇焕垂顺	奇焕精油洗护套装-0.88L-2件套-奇焕垂顺	2件套		巴黎欧莱雅奇焕精油润发乳(奇焕垂顺) 440ml+巴黎欧莱雅奇焕精油洗发露 (奇焕垂顺) 440ml	美发
LH30208	43856	LH30208	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		EO	护发	精油	奇焕精油-双支-小金瓶+小红瓶	奇焕精油-双支-小金瓶+小红瓶	2盒		0	美发
LH30209	43929	LH30209	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		EO	护发	精油	奇焕润发精油	奇焕润发精油-100ml	100ml			美发
LH30210	43867	LH30210	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		EO	护发	精油	奇焕润发精油	奇焕润发精油-100ml	100ml			美发
LH30211	42431	LH30211	DUMMY	蒸汽发膜3片-奇焕持卷	0	1113	蒸汽发膜	蒸汽发膜	0	299	Extraordinary Oil Steam Mask	Steam Mask	8	Hair Care	Hair Care	34	Hair Care	Hair Care	ok	单品		Steam Mask	护发	发膜	蒸汽发膜-奇焕持卷	蒸汽发膜-1盒--奇焕持卷	1盒			美发
LH30212	42432	LH30212	DUMMY	蒸汽发膜3片-奇焕垂顺	0	1113	蒸汽发膜	蒸汽发膜	0	299	Extraordinary Oil Steam Mask	Steam Mask	8	Hair Care	Hair Care	34	Hair Care	Hair Care	ok	单品		Steam Mask	护发	发膜	蒸汽发膜-奇焕垂顺	蒸汽发膜-1盒-奇焕垂顺	1盒			美发
LH30213	42421	LH30213	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		EOC	护发	护发素	奇焕润发精油润发乳(奇焕炫亮)	奇焕润发精油润发乳(奇焕炫亮)-440ml	440ml			美发
LH30214	42577	LH30214	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		EOC	洗发	洗发	奇焕润发精油洗发露(奇焕炫亮)	奇焕润发精油洗发露(奇焕炫亮)-440ml	440ml		0	美发
LH30215	44771	LH30215	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		ON	洗护套装	洗护套装	精油润养洗护套装-1.4L-3件套	精油润养洗护套装-1.4L-3件套	3件套		欧莱雅精油润养洗发露 500ml*2+欧莱雅精油润养润发乳 400ml	美发
LH30216	46481	LH30216	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		奇妙补色	染发	染发	奇妙补色-自然黑色	奇妙补色-自然黑色-75ml	75ml			美发
LH30217	46483	LH30217	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		奇妙补色	染发	染发	奇妙补色-自然深棕色	奇妙补色-自然深棕色-75ml	75ml			美发
LH30218	46482	LH30218	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		奇妙补色	染发	染发	奇妙补色-自然棕色	奇妙补色-自然棕色-75ml	75ml			美发
LH40001	42422	LH40001	DUMMY	ON 洗护套装-全面4件套1.45L 	0	1075	ON 洗护套装-全面4件套1.45L 	ON 洗护套装-全面4件套1.45L 	0	1027	Argan Nourish	精油润养	8	Hair Care	Hair Care	34	Hair Care	Hair Care	ok	套装		ON	洗护套装	洗护套装	精油润养洗护套装-1.45L-4件套（含发膜精油）	精油润养洗护套装-1.45L-4件套（含发膜精油）	4件套		700mlON洗发露+400mlON润发乳+100mlEO精油+250mlON发膜	美发
LH40002	43547	LH40002	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		透明质酸	洗护套装	洗护套装	透明质酸洗护套装-1.8L-3件套-水润	透明质酸洗护套装-1.8L-3件套-水润	3件套		透明质酸水润洗发水700ml*2+透明质酸水润润发乳00ml*1	美发
LH40004	43690	LH40004	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		ON	洗护套装	洗护套装	精油润养洗护套装-1.8L-3件套	精油润养洗护套装-1.8L-3件套	3件套		欧莱雅精油润养洗发露 700ml*2+欧莱雅精油润养润发乳 400ml	美发
LH40007	43194	LH40007	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		多效修复	洗护套装	洗护套装	多效修复洗护套装-1.1L-2件套	多效修复洗护套装-1.1L-2件套	2件套		欧莱雅多效修复润发乳 400ml+欧莱雅多效修复洗发露 700ml	美发
LH40008	43678	LH40008	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		ON	洗护套装	洗护套装	精油润养洗护套装-1.8L-3件套	精油润养洗护套装-1.8L-3件套	3件套		精油润养洗发水700ml*2+护发素400ml*1	美发
LH60002	45122	LH60002	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		EO	护发	精油	奇焕精油-双支-小金瓶*2	奇焕精油-双支-小金瓶*2	2盒		0	美发
LH60004	42571	LH60004	DUMMY	蒸汽发膜6片 -奇焕垂顺	0	1113	蒸汽发膜	蒸汽发膜	0	299	Extraordinary Oil Steam Mask	Steam Mask	8	Hair Care	Hair Care	34	Hair Care	Hair Care	ok	单品		Steam Mask	护发	发膜	蒸汽发膜-奇焕垂顺	蒸汽发膜-2盒-奇焕垂顺	2盒			美发
LH60005	42600	LH60005	DUMMY	蒸汽发膜6片 -奇焕持卷	0	1113	蒸汽发膜	蒸汽发膜	0	299	Extraordinary Oil Steam Mask	Steam Mask	8	Hair Care	Hair Care	34	Hair Care	Hair Care	ok	单品		Steam Mask	护发	发膜	蒸汽发膜-奇焕炫亮	蒸汽发膜-2盒-奇焕持卷	2盒			美发
LH60007	48102	LH60007	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		EOC	洗护套装	洗护套装	奇焕精油洗护套装-0.29L-奇焕垂顺（含精油）-3件套	奇焕精油洗护套装-0.29L-奇焕垂顺（含精油）-3件套	3件套		0	美发
LH90001	47156	LH90001	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		Steam Mask	护发	发膜	蒸汽发膜-奇焕垂顺	蒸汽发膜-3盒-奇焕垂顺	3盒		0	美发
LH90002	47157	LH90002	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		Steam Mask	护发	发膜	蒸汽发膜-奇焕持卷	蒸汽发膜-3盒-奇焕持卷	3盒		0	美发
LH90003	48103	LH90003	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		Steam Mask	护发	发膜	蒸汽发膜-奇焕炫亮	蒸汽发膜-1盒	1盒		0	美发
LH90004	48101	LH90004	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		Steam Mask	护发	发膜	蒸汽发膜-奇焕持卷	蒸汽发膜-1盒	1盒		0	美发
LRL20003	42529	LRL20003	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		控油	男士护理	男士洁面	混合火山岩清痘洁面+炭爽抗黑头洁面套装-2盒	混合火山岩清痘洁面+炭爽抗黑头洁面套装-2盒	2盒		欧莱雅男士控油炭爽抗黑头洁面膏 100ml+欧莱雅男士火山岩控油清痘洁面膏 100ml	男士
LRL20006	42519	LRL20006	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		劲能	男士护理	男士护理套装	劲能深层洁面+M8-2件套	劲能深层洁面+M8-2件套	2件套		欧莱雅男士劲能深层净化洁面膏 100ml+欧莱雅男士劲能醒肤露 50ml	男士
LRL20008	42890	LRL20008	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		Excellence KIT	染发	染发	卓韵霜1-经典	卓韵霜1-经典-172ml	172ml		0	美发
LRL20009	44051	LRL20009	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	单品		Excellence KIT	染发	染发	卓韵霜3-经典	卓韵霜3-经典-172ml	172ml		0	美发
LRL20037	42549	LRL20037	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		EOC	洗护套装	洗护套装	奇焕精油洗护套装-0.88L-2件套-奇焕奢卷	奇焕精油洗护套装-0.88L-2件套-奇焕奢卷	2件套		巴黎欧莱雅奇焕精油润发乳(奇焕持卷) 440ml+巴黎欧莱雅奇焕精油洗发露(奇焕奢卷) 440ml	美发
LRL20038	42530	LRL20038	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		EOC	洗护套装	洗护套装	奇焕精油洗护套装-0.88L-2件套-奇焕炫亮	奇焕精油洗护套装-0.88L-2件套-奇焕炫亮	2件套		巴黎欧莱雅奇焕精油洗发露 (奇焕炫亮) 440ml+巴黎欧莱雅奇焕精油润发乳(奇焕炫亮) 440ml	美发
LRL20039	42483	LRL20039	DUMMY	DUMMY	0	219	DUMMY	DUMMY	DUMMY DUMMY	0	0	0	0	0	0	0	0	0	ok	套装		EOC	洗护套装	洗护套装	奇焕精油洗护套装-0.88L-2件套-奇焕垂顺	奇焕精油洗护套装-0.88L-2件套-奇焕垂顺	2件套		巴黎欧莱雅奇焕精油润发乳(奇焕垂顺) 440ml+巴黎欧莱雅奇焕精油洗发露 (奇焕垂顺) 440ml	美发
